Measurement_Date;Air_Temperature;Relative_Humidity;Visibility;Air_Pressure_at_Station_Height;Cloud_Cover;Daily_Precipitation_Height;Snow_Height_Daily_Value;Global_Radiation;Vapor_Pressure;Dew_Point_Temperature;Wind_Direction;Wind_Strength
02.04.2017;12.633.333.333.333.300;7.433.333.333.333.330;8.0;990.4;7.666.666.666.666.660;0.0;-999.0;;10.666.666.666.666.600;10.033.333.333.333.300;30.666.666.666.666.600;23.333.333.333.333.300
03.04.2017;13.766.666.666.666.600;7.366.666.666.666.660;6.666.666.666.666.660;9.944.333.333.333.330;26.666.666.666.666.600;0.0;-999.0;;11.433.333.333.333.300;10.966.666.666.666.600;24.0;2.0
04.04.2017;11.566.666.666.666.600;69.0;7.0;993.6;7.0;0.0;-999.0;;9.166.666.666.666.660;8.466.666.666.666.660;28.0;13.333.333.333.333.300
05.04.2017;12.066.666.666.666.600;59.0;7.666.666.666.666.660;9.944.666.666.666.660;8.0;0.0;-999.0;;7.966.666.666.666.660;7.933.333.333.333.330;30.666.666.666.666.600;2.0
06.04.2017;9.166.666.666.666.660;56.0;8.333.333.333.333.330;9.970.333.333.333.330;4.666.666.666.666.660;0.0;-999.0;;6.433.333.333.333.330;5.366.666.666.666.660;30.666.666.666.666.600;33.333.333.333.333.300
07.04.2017;9.833.333.333.333.330;60.666.666.666.666.600;7.666.666.666.666.660;9.959.666.666.666.660;33.333.333.333.333.300;0.0;-999.0;;7.066.666.666.666.660;5.900.000.000.000.000;30.666.666.666.666.600;16.666.666.666.666.600
08.04.2017;12.566.666.666.666.600;59.333.333.333.333.300;7.666.666.666.666.660;9.946.333.333.333.330;0.0;0.0;-999.0;;8.033.333.333.333.330;8.033.333.333.333.330;18.666.666.666.666.600;13.333.333.333.333.300
09.04.2017;15.800.000.000.000.000;57.666.666.666.666.600;7.666.666.666.666.660;9.946.666.666.666.660;0.0;0.0;-999.0;;09. Apr;10. Apr;10.666.666.666.666.600;0.6666666666666666
10.04.2017;17.433.333.333.333.300;53.0;8.0;9.914.666.666.666.660;33.333.333.333.333.300;0.0;-999.0;;9.933.333.333.333.330;11.566.666.666.666.600;20.0;33.333.333.333.333.300
11.04.2017;10.933.333.333.333.300;58.0;8.0;9.961.333.333.333.330;7.666.666.666.666.660;0.0;-999.0;;07. Mrz;68.999.999.999.999.900;29.333.333.333.333.300;23.333.333.333.333.300
12.04.2017;12.933.333.333.333.300;51.666.666.666.666.600;8.333.333.333.333.330;990.9;5.333.333.333.333.330;0.0;-999.0;;7.033.333.333.333.330;07. Mai;14.666.666.666.666.600;23.333.333.333.333.300
13.04.2017;13.533.333.333.333.300;57.333.333.333.333.300;8.666.666.666.666.660;9.881.333.333.333.330;7.666.666.666.666.660;0.0;-999.0;;8.666.666.666.666.660;09. Jan;17.333.333.333.333.300;16.666.666.666.666.600
14.04.2017;12.533.333.333.333.300;54.666.666.666.666.600;8.666.666.666.666.660;989.0;8.0;0.0;-999.0;;7.833.333.333.333.330;8.066.666.666.666.660;20.0;13.333.333.333.333.300
15.04.2017;10. Jan;8.366.666.666.666.660;7.333.333.333.333.330;989.9;8.0;3.0;-999.0;;10. Apr;8.666.666.666.666.660;13.333.333.333.333.300;16.666.666.666.666.600
16.04.2017;8.700.000.000.000.000;8.033.333.333.333.330;8.0;9.930.333.333.333.330;7.666.666.666.666.660;01. Jul;-999.0;;9.066.666.666.666.660;71.000.000.000.000.000;20.0;2.0
17.04.2017;8.466.666.666.666.660;7.966.666.666.666.660;7.666.666.666.666.660;989.9;7.666.666.666.666.660;04. Sep;-999.0;;8.766.666.666.666.660;6.766.666.666.666.660;22.666.666.666.666.600;26.666.666.666.666.600
18.04.2017;39.333.333.333.333.300;7.433.333.333.333.330;8.0;9.956.999.999.999.990;7.0;0.2;-999.0;;5.866.666.666.666.660;2.033.333.333.333.330;24.0;16.666.666.666.666.600
19.04.2017;4.166.666.666.666.660;7.566.666.666.666.660;7.666.666.666.666.660;10.013.000.000.000.000;8.0;0.7;-999.0;;6.166.666.666.666.660;24.333.333.333.333.300;22.666.666.666.666.600;2.0
20.04.2017;05. Aug;53.666.666.666.666.600;8.0;10.048.666.666.666.600;-3.306.666.666.666.660;0.0;-999.0;;4.733.333.333.333.330;02. Jan;13.333.333.333.333.300;26.666.666.666.666.600
21.04.2017;08. Jun;49.666.666.666.666.600;8.0;10.018.666.666.666.600;26.666.666.666.666.600;0.0;-999.0;;48.999.999.999.999.900;36.666.666.666.666.600;16.0;13.333.333.333.333.300
22.04.2017;8.966.666.666.666.660;6.566.666.666.666.660;7.666.666.666.666.660;9.963.666.666.666.660;5.333.333.333.333.330;0.0;-999.0;;73.999.999.999.999.900;5.866.666.666.666.660;26.666.666.666.666.600;16.666.666.666.666.600
23.04.2017;8.299.999.999.999.990;60.333.333.333.333.300;8.0;995.4;6.333.333.333.333.330;0.0;-999.0;;6.166.666.666.666.660;4.633.333.333.333.330;30.666.666.666.666.600;2.0
24.04.2017;12.833.333.333.333.300;47.333.333.333.333.300;8.333.333.333.333.330;9.868.000.000.000.000;3.0;0.1;-999.0;;6.633.333.333.333.330;7.033.333.333.333.330;21.333.333.333.333.300;2.0
25.04.2017;10.033.333.333.333.300;72.0;7.333.333.333.333.330;9.805.333.333.333.330;8.0;20.0;-999.0;;08. Jun;7.333.333.333.333.330;30.666.666.666.666.600;2.0
26.04.2017;5.433.333.333.333.330;8.533.333.333.333.330;7.666.666.666.666.660;9.826.666.666.666.660;7.666.666.666.666.660;07. Jul;-999.0;;7.633.333.333.333.330;4.366.666.666.666.660;30.666.666.666.666.600;2.0
27.04.2017;5.066.666.666.666.660;88.0;6.333.333.333.333.330;9.869.666.666.666.660;8.0;03. Apr;-999.0;;07. Jul;04. Feb;25.333.333.333.333.300;13.333.333.333.333.300
28.04.2017;7.566.666.666.666.660;6.733.333.333.333.330;7.333.333.333.333.330;9.872.333.333.333.330;8.0;0.0;-999.0;;06. Aug;4.766.666.666.666.660;26.666.666.666.666.600;2.0
29.04.2017;10.433.333.333.333.300;53.666.666.666.666.600;8.333.333.333.333.330;988.5;0.0;0.0;-999.0;;6.333.333.333.333.330;5.833.333.333.333.330;29.333.333.333.333.300;16.666.666.666.666.600
30.04.2017;14.0;44.666.666.666.666.600;8.666.666.666.666.660;9.809.666.666.666.660;26.666.666.666.666.600;0.0;-999.0;;6.633.333.333.333.330;7.766.666.666.666.660;20.0;2.0
01.05.2017;9.033.333.333.333.330;75.0;9.0;986.0;8.0;04. Feb;-999.0;;8.633.333.333.333.330;68.999.999.999.999.900;18.666.666.666.666.600;33.333.333.333.333.300
02.05.2017;11.866.666.666.666.600;62.0;9.0;9.874.333.333.333.330;8.0;0.6;-999.0;;8.233.333.333.333.330;7.966.666.666.666.660;13.333.333.333.333.300;16.666.666.666.666.600
03.05.2017;12.700.000.000.000.000;7.166.666.666.666.660;9.0;9.889.333.333.333.330;7.0;01. Mrz;-999.0;;10.433.333.333.333.300;09. Sep;10.666.666.666.666.600;2.0
04.05.2017;11.566.666.666.666.600;7.533.333.333.333.330;8.333.333.333.333.330;9.873.000.000.000.000;8.0;08. Jan;-999.0;;10.200.000.000.000.000;9.266.666.666.666.660;17.333.333.333.333.300;16.666.666.666.666.600
05.05.2017;14.133.333.333.333.300;7.033.333.333.333.330;8.0;9.887.333.333.333.330;26.666.666.666.666.600;0.0;-999.0;;11.033.333.333.333.300;10.933.333.333.333.300;22.666.666.666.666.600;2.0
06.05.2017;11.866.666.666.666.600;8.266.666.666.666.660;7.0;9.827.666.666.666.660;7.666.666.666.666.660;13. Mrz;-999.0;;11.466.666.666.666.600;10.233.333.333.333.300;25.333.333.333.333.300;2.0
07.05.2017;12.466.666.666.666.600;8.766.666.666.666.660;8.0;9.876.333.333.333.330;7.333.333.333.333.330;08. Jun;-999.0;;12.666.666.666.666.600;11.299.999.999.999.900;20.0;33.333.333.333.333.300
08.05.2017;9.833.333.333.333.330;9.033.333.333.333.330;6.0;9.908.000.000.000.000;8.0;0.8;-999.0;;11.0;9.066.666.666.666.660;26.666.666.666.666.600;16.666.666.666.666.600
09.05.2017;11.133.333.333.333.300;6.833.333.333.333.330;8.0;9.888.000.000.000.000;5.333.333.333.333.330;0.0;-999.0;;8.833.333.333.333.330;8.133.333.333.333.330;29.333.333.333.333.300;26.666.666.666.666.600
10.05.2017;15.033.333.333.333.300;56.0;8.333.333.333.333.330;9.796.666.666.666.660;26.666.666.666.666.600;0.0;-999.0;;09. Jan;09. Sep;28.0;16.666.666.666.666.600
11.05.2017;16.533.333.333.333.300;7.066.666.666.666.660;8.666.666.666.666.660;9.722.999.999.999.990;8.0;0.2;-999.0;;13.233.333.333.333.300;13.266.666.666.666.600;21.333.333.333.333.300;16.666.666.666.666.600
12.05.2017;17.833.333.333.333.300;61.666.666.666.666.600;9.0;9.769.333.333.333.330;8.0;0.1;-999.0;;12.433.333.333.333.300;13.333.333.333.333.300;18.666.666.666.666.600;2.0
13.05.2017;18.066.666.666.666.600;6.533.333.333.333.330;8.666.666.666.666.660;9.857.666.666.666.660;5.0;0.0;-999.0;;13.366.666.666.666.600;14.0;24.0;26.666.666.666.666.600
14.05.2017;15.133.333.333.333.300;8.433.333.333.333.330;8.333.333.333.333.330;9.951.666.666.666.660;7.666.666.666.666.660;14. Jun;-999.0;;14. Jun;13.633.333.333.333.300;24.0;23.333.333.333.333.300
15.05.2017;18. Feb;60.0;8.666.666.666.666.660;10.008.000.000.000.000;5.0;0.0;-999.0;;12.166.666.666.666.600;13. Apr;26.666.666.666.666.600;16.666.666.666.666.600
16.05.2017;20.066.666.666.666.600;58.0;8.0;9.990.333.333.333.330;6.333.333.333.333.330;0.0;-999.0;;13.266.666.666.666.600;14.666.666.666.666.600;30.666.666.666.666.600;2.0
17.05.2017;22.900.000.000.000.000;51.0;8.0;9.908.666.666.666.660;26.666.666.666.666.600;0.0;-999.0;;14.0;16.133.333.333.333.300;26.666.666.666.666.600;13.333.333.333.333.300
18.05.2017;20.466.666.666.666.600;63.0;8.333.333.333.333.330;985.1;8.0;10. Jan;-999.0;;15.166.666.666.666.600;15.933.333.333.333.300;17.333.333.333.333.300;23.333.333.333.333.300
19.05.2017;11. Jun;8.633.333.333.333.330;6.666.666.666.666.660;9.872.666.666.666.660;8.0;25. Jun;-999.0;;11.833.333.333.333.300;10. Apr;18.666.666.666.666.600;36.666.666.666.666.600
20.05.2017;13. Jan;6.766.666.666.666.660;8.333.333.333.333.330;9.952.333.333.333.330;4.666.666.666.666.660;0.0;-999.0;;9.799.999.999.999.990;9.666.666.666.666.660;16.0;16.666.666.666.666.600
21.05.2017;1.653.333.333.333.330;59.0;7.666.666.666.666.660;9.956.999.999.999.990;3.0;0.0;-999.0;;10.733.333.333.333.300;11.733.333.333.333.300;32.0;2.0
22.05.2017;20.033.333.333.333.300;50.666.666.666.666.600;8.0;9.896.666.666.666.660;3.0;0.0;-999.0;;11.633.333.333.333.300;13.733.333.333.333.300;24.0;16.666.666.666.666.600
23.05.2017;21.099.999.999.999.900;62.0;7.666.666.666.666.660;9.911.999.999.999.990;7.666.666.666.666.660;0.0;-999.0;;14.833.333.333.333.300;16.0;25.333.333.333.333.300;16.666.666.666.666.600
24.05.2017;19.466.666.666.666.600;56.666.666.666.666.600;7.0;995.4;8.0;0.0;-999.0;;12.566.666.666.666.600;14.133.333.333.333.300;30.666.666.666.666.600;16.666.666.666.666.600
25.05.2017;19.599.999.999.999.900;61.0;6.666.666.666.666.660;992.6;6.0;0.0;-999.0;;13.700.000.000.000.000;14.799.999.999.999.900;30.666.666.666.666.600;2.0
26.05.2017;21.933.333.333.333.300;54.0;7.333.333.333.333.330;9.898.333.333.333.330;0.0;0.0;-999.0;;13.966.666.666.666.600;15.700.000.000.000.000;29.333.333.333.333.300;2.0
27.05.2017;24.433.333.333.333.300;47.333.333.333.333.300;7.666.666.666.666.660;9.903.000.000.000.000;0.0;0.0;-999.0;;14.233.333.333.333.300;16.766.666.666.666.600;29.333.333.333.333.300;16.666.666.666.666.600
28.05.2017;26.233.333.333.333.300;50.666.666.666.666.600;7.333.333.333.333.330;9.903.333.333.333.330;7.666.666.666.666.660;0.0;-999.0;;17.099.999.999.999.900;18.900.000.000.000.000;25.333.333.333.333.300;16.666.666.666.666.600
29.05.2017;26.866.666.666.666.600;47.0;7.666.666.666.666.660;9.864.666.666.666.660;26.666.666.666.666.600;0.0;-999.0;;15.666.666.666.666.600;18.433.333.333.333.300;24.0;2.0
30.05.2017;2.346.666.666.666.660;59.333.333.333.333.300;8.0;9.879.333.333.333.330;7.666.666.666.666.660;02. Mrz;-999.0;;17.0;18.0;22.666.666.666.666.600;2.0
31.05.2017;21.633.333.333.333.300;6.766.666.666.666.660;8.0;9.920.666.666.666.660;6.0;02. Sep;-999.0;;17. Feb;17.466.666.666.666.600;30.666.666.666.666.600;23.333.333.333.333.300
01.06.2017;21.233.333.333.333.300;7.466.666.666.666.660;7.666.666.666.666.660;992.4;8.0;11. Mai;-999.0;;18.666.666.666.666.600;18.033.333.333.333.300;32.0;16.666.666.666.666.600
02.06.2017;21.933.333.333.333.300;7.166.666.666.666.660;8.0;989.1;5.333.333.333.333.330;0.0;-999.0;;18.233.333.333.333.300;18.099.999.999.999.900;28.0;16.666.666.666.666.600
03.06.2017;20.766.666.666.666.600;7.566.666.666.666.660;7.666.666.666.666.660;9.858.666.666.666.660;6.333.333.333.333.330;27.0;-999.0;;18.466.666.666.666.600;17. Aug;21.333.333.333.333.300;2.0
04.06.2017;17.833.333.333.333.300;6.933.333.333.333.330;8.0;9.889.333.333.333.330;-3.283.333.333.333.330;5.0;-999.0;;13. Sep;14.233.333.333.333.300;28.0;2.0
05.06.2017;17. Mai;63.0;8.333.333.333.333.330;9.862.333.333.333.330;5.333.333.333.333.330;0.0;-999.0;;12.233.333.333.333.300;13. Jan;25.333.333.333.333.300;1.0
06.06.2017;16.166.666.666.666.600;6.766.666.666.666.660;8.0;9.807.333.333.333.330;8.0;05. Sep;-999.0;;12.566.666.666.666.600;12.700.000.000.000.000;17.333.333.333.333.300;3.0
07.06.2017;14.266.666.666.666.600;63.0;8.333.333.333.333.330;991.9;7.0;0.1;-999.0;;9.866.666.666.666.660;10.266.666.666.666.600;20.0;4.333.333.333.333.330
08.06.2017;19.166.666.666.666.600;52.0;8.333.333.333.333.330;9.906.333.333.333.330;5.333.333.333.333.330;0.0;-999.0;;10.833.333.333.333.300;12.833.333.333.333.300;28.0;13.333.333.333.333.300
09.06.2017;17.766.666.666.666.600;7.033.333.333.333.330;8.333.333.333.333.330;9.878.666.666.666.660;8.0;3.0;-999.0;;14.433.333.333.333.300;14. Mai;14.666.666.666.666.600;23.333.333.333.333.300
10.06.2017;20.733.333.333.333.300;62.0;8.333.333.333.333.330;9.928.333.333.333.330;26.666.666.666.666.600;0.0;-999.0;;14. Mai;15.666.666.666.666.600;30.666.666.666.666.600;16.666.666.666.666.600
11.06.2017;24.766.666.666.666.600;52.666.666.666.666.600;8.0;9.891.666.666.666.660;3.0;0.0;-999.0;;15. Sep;17.766.666.666.666.600;20.0;1.0
12.06.2017;22.333.333.333.333.300;63.333.333.333.333.300;8.333.333.333.333.330;9.895.666.666.666.660;7.333.333.333.333.330;0.0;-999.0;;16.766.666.666.666.600;17.466.666.666.666.600;32.0;23.333.333.333.333.300
13.06.2017;20.599.999.999.999.900;55.333.333.333.333.300;8.333.333.333.333.330;9.899.666.666.666.660;5.333.333.333.333.330;0.0;-999.0;;13.200.000.000.000.000;14.866.666.666.666.600;29.333.333.333.333.300;16.666.666.666.666.600
14.06.2017;21.733.333.333.333.300;6.666.666.666.666.660;8.0;9.883.333.333.333.330;5.333.333.333.333.330;0.0;-999.0;;17.099.999.999.999.900;17. Mrz;32.0;16.666.666.666.666.600
15.06.2017;24.166.666.666.666.600;65.0;7.0;9.887.000.000.000.000;26.666.666.666.666.600;0.3;-999.0;;19.0;19.166.666.666.666.600;22.666.666.666.666.600;3.0
16.06.2017;21. Mrz;55.666.666.666.666.600;8.333.333.333.333.330;994.0;6.666.666.666.666.660;0.0;-999.0;;13. Sep;15.533.333.333.333.300;22.666.666.666.666.600;23.333.333.333.333.300
17.06.2017;19.333.333.333.333.300;58.0;7.333.333.333.333.330;9.976.999.999.999.990;26.666.666.666.666.600;0.0;-999.0;;12.833.333.333.333.300;14.200.000.000.000.000;30.666.666.666.666.600;2.0
18.06.2017;23. Mai;50.333.333.333.333.300;8.0;9.935.333.333.333.330;4.666.666.666.666.660;0.0;-999.0;;14.0;16.400.000.000.000.000;32.0;26.666.666.666.666.600
19.06.2017;25. Mai;50.333.333.333.333.300;8.0;9.910.333.333.333.330;26.666.666.666.666.600;0.0;-999.0;;16.566.666.666.666.600;18.233.333.333.333.300;30.666.666.666.666.600;16.666.666.666.666.600
20.06.2017;28. Jul;49.333.333.333.333.300;8.0;9.883.000.000.000.000;33.333.333.333.333.300;0.0;-999.0;;1.853.333.333.333.330;20.433.333.333.333.300;26.666.666.666.666.600;2.0
21.06.2017;27.366.666.666.666.600;56.666.666.666.666.600;8.0;987.5;-333.0;0.0;-999.0;;20.0;20.666.666.666.666.600;32.0;16.666.666.666.666.600
22.06.2017;-6.581.333.333.333.330;-6.443.333.333.333.330;-6.633.333.333.333.330;9.869.333.333.333.330;-6.633.333.333.333.330;0.0;-999.0;;-6.596.999.999.999.990;-6.596.666.666.666.660;-666.0;23.333.333.333.333.300
23.06.2017;-658.1;-6.436.666.666.666.660;-6.633.333.333.333.330;9.888.666.666.666.660;-6.633.333.333.333.330;0.0;-999.0;;-659.4;-6.595.333.333.333.330;-6.553.333.333.333.330;2.0
24.06.2017;-999.0;-999.0;8.0;9.898.666.666.666.660;-3.313.333.333.333.330;0.0;-999.0;;-999.0;-999.0;28.0;2.0
25.06.2017;-999.0;-999.0;8.666.666.666.666.660;9.882.333.333.333.330;8.0;0.0;-999.0;;-999.0;-999.0;21.333.333.333.333.300;2.0
26.06.2017;-31.443.333.333.333.300;-306.0;9.0;9.842.333.333.333.330;26.666.666.666.666.600;08. Jan;-999.0;;-3.228.666.666.666.660;-3.206.666.666.666.660;28.0;16.666.666.666.666.600
27.06.2017;23.566.666.666.666.600;6.566.666.666.666.660;8.666.666.666.666.660;9.791.666.666.666.660;8.0;3.0;-999.0;;18. Mai;18.766.666.666.666.600;24.0;2.0
28.06.2017;21.633.333.333.333.300;62.666.666.666.666.600;9.0;973.0;8.0;01. Feb;-999.0;;15.799.999.999.999.900;16. Jul;17.333.333.333.333.300;3.0
29.06.2017;16.833.333.333.333.300;7.466.666.666.666.660;8.666.666.666.666.660;974.5;7.0;09. Jun;-999.0;;14.300.000.000.000.000;14.033.333.333.333.300;18.666.666.666.666.600;33.333.333.333.333.300
30.06.2017;19.366.666.666.666.600;51.0;8.666.666.666.666.660;980.5;23.333.333.333.333.300;0.0;-999.0;;11.266.666.666.666.600;13.266.666.666.666.600;20.0;3.0
01.07.2017;16.066.666.666.666.600;7.233.333.333.333.330;8.333.333.333.333.330;9.872.333.333.333.330;7.333.333.333.333.330;03. Mai;-999.0;;13.233.333.333.333.300;13.133.333.333.333.300;18.666.666.666.666.600;4.0
02.07.2017;17.133.333.333.333.300;77.0;7.666.666.666.666.660;9.935.666.666.666.660;7.666.666.666.666.660;1.0;-999.0;;14.833.333.333.333.300;14. Mai;21.333.333.333.333.300;2.0
03.07.2017;20.733.333.333.333.300;59.0;9.0;9.951.999.999.999.990;26.666.666.666.666.600;0.0;-999.0;;14.200.000.000.000.000;15.533.333.333.333.300;20.0;16.666.666.666.666.600
04.07.2017;23.133.333.333.333.300;53.666.666.666.666.600;8.666.666.666.666.660;9.924.666.666.666.660;-3.306.666.666.666.660;0.0;-999.0;;14.433.333.333.333.300;16. Mai;30.666.666.666.666.600;16.666.666.666.666.600
05.07.2017;25.633.333.333.333.300;48.666.666.666.666.600;8.333.333.333.333.330;9.897.333.333.333.330;23.333.333.333.333.300;0.0;-999.0;;15.266.666.666.666.600;17. Aug;29.333.333.333.333.300;16.666.666.666.666.600
06.07.2017;28.233.333.333.333.300;37.0;8.333.333.333.333.330;9.894.333.333.333.330;0.0;0.0;-999.0;;12.633.333.333.333.300;17.733.333.333.333.300;24.0;2.0
07.07.2017;28.400.000.000.000.000;43.666.666.666.666.600;8.333.333.333.333.330;9.894.666.666.666.660;7.0;0.0;-999.0;;17.099.999.999.999.900;19.566.666.666.666.600;14.666.666.666.666.600;3.0
08.07.2017;27.833.333.333.333.300;56.0;8.0;9.881.666.666.666.660;4.666.666.666.666.660;2.0;-999.0;;20.133.333.333.333.300;20.866.666.666.666.600;22.666.666.666.666.600;16.666.666.666.666.600
09.07.2017;22. Aug;7.566.666.666.666.660;7.333.333.333.333.330;9.857.666.666.666.660;8.0;02. Mrz;-999.0;;20.599.999.999.999.900;19.533.333.333.333.300;20.0;16.666.666.666.666.600
10.07.2017;22.366.666.666.666.600;7.066.666.666.666.660;8.333.333.333.333.330;9.832.666.666.666.660;7.666.666.666.666.660;12. Mai;-999.0;;1.903.333.333.333.330;18.666.666.666.666.600;18.666.666.666.666.600;33.333.333.333.333.300
11.07.2017;21.400.000.000.000.000;62.333.333.333.333.300;9.0;9.873.666.666.666.660;7.666.666.666.666.660;0.0;-999.0;;15.833.333.333.333.300;16.633.333.333.333.300;18.666.666.666.666.600;26.666.666.666.666.600
12.07.2017;21. Mrz;68.0;9.0;9.870.333.333.333.330;8.0;0.9;-999.0;;17.133.333.333.333.300;17. Mrz;24.0;3.0
13.07.2017;19.533.333.333.333.300;62.0;8.666.666.666.666.660;9.922.666.666.666.660;26.666.666.666.666.600;0.1;-999.0;;13.566.666.666.666.600;14.666.666.666.666.600;30.666.666.666.666.600;2.0
14.07.2017;20.966.666.666.666.600;58.333.333.333.333.300;8.666.666.666.666.660;9.898.333.333.333.330;36.666.666.666.666.600;01. Feb;-999.0;;14.0;15.466.666.666.666.600;26.666.666.666.666.600;2.0
15.07.2017;18.866.666.666.666.600;52.333.333.333.333.300;9.0;9.953.333.333.333.330;5.0;0.0;-999.0;;11. Jan;13.0;32.0;2.0
16.07.2017;20.866.666.666.666.600;51.666.666.666.666.600;9.0;9.960.333.333.333.330;8.0;0.0;-999.0;;12.033.333.333.333.300;14.266.666.666.666.600;29.333.333.333.333.300;16.666.666.666.666.600
17.07.2017;24.566.666.666.666.600;52.0;9.0;9.923.000.000.000.000;0.6666666666666666;0.0;-999.0;;15.533.333.333.333.300;17.566.666.666.666.600;30.666.666.666.666.600;16.666.666.666.666.600
18.07.2017;26.433.333.333.333.300;51.666.666.666.666.600;8.333.333.333.333.330;9.879.333.333.333.330;3.0;0.0;-999.0;;16.866.666.666.666.600;18.866.666.666.666.600;29.333.333.333.333.300;2.0
19.07.2017;28. Mai;42.333.333.333.333.300;8.333.333.333.333.330;984.6;36.666.666.666.666.600;0.1;-999.0;;15.333.333.333.333.300;18.866.666.666.666.600;24.0;23.333.333.333.333.300
20.07.2017;2.396.666.666.666.660;57.0;8.666.666.666.666.660;9.857.666.666.666.660;36.666.666.666.666.600;03. Mai;-999.0;;16.766.666.666.666.600;1.796.666.666.666.660;24.0;26.666.666.666.666.600
21.07.2017;21. Mrz;7.166.666.666.666.660;7.0;9.852.666.666.666.660;5.0;06. Feb;-999.0;;17.766.666.666.666.600;17.633.333.333.333.300;25.333.333.333.333.300;26.666.666.666.666.600
22.07.2017;23.066.666.666.666.600;6.733.333.333.333.330;8.333.333.333.333.330;9.861.999.999.999.990;4.333.333.333.333.330;0.9;-999.0;;18. Mrz;18.466.666.666.666.600;21.333.333.333.333.300;23.333.333.333.333.300
23.07.2017;20.266.666.666.666.600;58.0;9.0;9.897.666.666.666.660;8.0;0.3;-999.0;;13.466.666.666.666.600;14. Sep;20.0;33.333.333.333.333.300
24.07.2017;16. Jul;7.633.333.333.333.330;8.0;9.834.333.333.333.330;8.0;27.0;-999.0;;14.333.333.333.333.300;14.066.666.666.666.600;16.0;23.333.333.333.333.300
25.07.2017;15.566.666.666.666.600;8.233.333.333.333.330;8.666.666.666.666.660;9.844.666.666.666.660;8.0;14. Jan;-999.0;;14.566.666.666.666.600;13.766.666.666.666.600;22.666.666.666.666.600;23.333.333.333.333.300
26.07.2017;17.833.333.333.333.300;7.066.666.666.666.660;7.666.666.666.666.660;984.9;6.666.666.666.666.660;02. Mrz;-999.0;;13.933.333.333.333.300;14.266.666.666.666.600;21.333.333.333.333.300;26.666.666.666.666.600
27.07.2017;19. Mai;7.766.666.666.666.660;8.666.666.666.666.660;9.840.333.333.333.330;7.666.666.666.666.660;11.0;-999.0;;17.400.000.000.000.000;16. Aug;17.333.333.333.333.300;33.333.333.333.333.300
28.07.2017;2.096.666.666.666.660;63.333.333.333.333.300;8.333.333.333.333.330;987.9;7.333.333.333.333.330;0.0;-999.0;;15.166.666.666.666.600;16.166.666.666.666.600;18.666.666.666.666.600;26.666.666.666.666.600
29.07.2017;23. Mai;57.0;8.333.333.333.333.330;987.9;2.0;0.0;-999.0;;15. Sep;17.333.333.333.333.300;26.666.666.666.666.600;13.333.333.333.333.300
